condition_id,model_id,model_class,wording,analysis_tier,controller,open_loop_horizon,direction,run,episode_seed,valid,binary_success,steps,correct_cube_interacted,first_interaction_step,correct_cube_grabbed,pickup_step,final_requested_relation,first_requested_relation_step,post_pick_relation_transition,paper_progression,relation_only_progression,strict_pick_then_place_progression,final_cube_minus_bowl_y_m,requested_signed_final_offset_m,initial_requested_relation,first_recorded_cube_centroid_m,first_recorded_bowl_centroid_m,relation_geometry_source,physical_initial_state_sha256,full_recorded_initial_state_sha256,raw_robolab_score,policy_inference_s,policy_inference_avg_ms,estimated_policy_requests,mean_policy_request_s,env_step_s,wall_total_s,hdf5_path,log_path
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,left,9,7209,True,True,120,True,71,True,71,True,91,True,1.0,1.0,1.0,0.14815519750118256,0.14815519750118256,False,"[0.29150390625, 0.156494140625, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,24.112,200.9,4,6.028,21.908,46.02,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeLeftOfBowlMatchedTask/log_9_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,0,7200,True,False,450,True,68,True,68,False,,False,0.5,0.5,0.5,0.01326790452003479,-0.01326790452003479,False,"[0.292236328125, 0.1524658203125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.209,200.5,15,6.013933333333333,80.264,170.473,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_0_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,1,7201,True,True,222,True,62,True,62,True,185,True,1.0,1.0,1.0,-0.39157143235206604,0.39157143235206604,False,"[0.291015625, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,42.285,190.5,7,6.0407142857142855,38.786,81.07,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_1_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,2,7202,True,True,402,True,63,True,63,True,339,True,1.0,1.0,1.0,-0.4575600177049637,0.4575600177049637,False,"[0.29052734375, 0.1552734375, 0.07867431640625]","[0.442626953125, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,78.483,195.2,13,6.0371538461538465,68.899,147.381,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_2_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,3,7203,True,True,168,True,85,True,85,True,108,True,1.0,1.0,1.0,-0.34135864675045013,0.34135864675045013,False,"[0.29052734375, 0.1552734375, 0.07867431640625]","[0.442626953125, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,35.963,214.1,6,5.993833333333334,31.113,67.076,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_3_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,4,7204,True,True,252,True,169,True,169,True,207,True,1.0,1.0,1.0,-0.46498511731624603,0.46498511731624603,False,"[0.29052734375, 0.1552734375, 0.07867431640625]","[0.442626953125, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,48.398,192.1,8,6.04975,44.253,92.651,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_4_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,5,7205,True,True,249,True,179,True,179,True,208,True,1.0,1.0,1.0,-0.3834323287010193,0.3834323287010193,False,"[0.29052734375, 0.1552734375, 0.07867431640625]","[0.442626953125, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,48.247,193.8,8,6.030875,43.713,91.96,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_5_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,6,7206,True,True,167,True,72,True,72,True,88,True,1.0,1.0,1.0,-0.38787200301885605,0.38787200301885605,False,"[0.29052734375, 0.1552734375, 0.07867431640625]","[0.442626953125, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,35.924,215.1,6,5.987333333333333,30.037,65.961,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_6_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,7,7207,True,True,353,True,61,True,61,True,284,True,1.0,1.0,1.0,-0.410583034157753,0.410583034157753,False,"[0.29052734375, 0.1552734375, 0.07867431640625]","[0.44189453125, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,72.139,204.4,12,6.011583333333333,62.429,134.567,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_7_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,8,7208,True,True,241,True,136,True,136,True,212,True,1.0,1.0,1.0,-0.39899763464927673,0.39899763464927673,False,"[0.29052734375, 0.1552734375, 0.07867431640625]","[0.44189453125, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,48.25,200.2,8,6.03125,41.751,90.0,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_8_env0.json
cosmos_declarative_static32,cosmos3_edge_droid_wam,WAM,declarative_goal,post_interim_direct_stress,static,32,right,9,7209,True,True,117,True,60,True,60,True,79,True,1.0,1.0,1.0,-0.42812834680080414,0.42812834680080414,False,"[0.29052734375, 0.1552734375, 0.07867431640625]","[0.442138671875, 0.12646484375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,24.013,205.2,4,6.00325,21.229,45.242,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_declarative/RubiksCubeRightOfBowlMatchedTask/log_9_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,0,7200,True,False,450,True,59,True,59,False,,False,0.5,0.5,0.5,-0.12342708930373192,-0.12342708930373192,False,"[0.292236328125, 0.1524658203125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.181,200.4,15,6.012066666666667,79.086,169.267,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_0_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,1,7201,True,True,349,True,184,True,184,True,343,True,1.0,1.0,1.0,0.13658912479877472,0.13658912479877472,False,"[0.291015625, 0.1553955078125, 0.07867431640625]","[0.442626953125, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,66.415,190.3,11,6.037727272727273,60.738,127.153,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_1_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,2,7202,True,False,450,True,73,True,73,False,,False,0.5,0.5,0.5,-0.03615470230579376,-0.03615470230579376,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.44287109375, 0.126953125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.209,200.5,15,6.013933333333333,79.489,169.698,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_2_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,3,7203,True,False,450,True,247,True,247,False,,False,0.5,0.5,0.5,-0.017237037420272827,-0.017237037420272827,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.137,200.3,15,6.009133333333334,78.472,168.609,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_3_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,4,7204,True,False,450,True,179,True,179,False,,False,0.5,0.5,0.5,-0.05284638702869415,-0.05284638702869415,False,"[0.290771484375, 0.1556396484375, 0.07867431640625]","[0.443603515625, 0.1270751953125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.359,200.8,15,6.023933333333333,78.981,169.34,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_4_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,5,7205,True,False,450,True,79,True,79,False,,False,0.5,0.5,0.5,-0.3608364909887314,-0.3608364909887314,False,"[0.29052734375, 0.155029296875, 0.07867431640625]","[0.44287109375, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.463,201.0,15,6.030866666666666,83.072,173.536,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_5_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,6,7206,True,False,450,True,78,True,78,False,,False,0.5,0.5,0.5,-0.21132636815309525,-0.21132636815309525,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.358,200.8,15,6.023866666666667,78.499,168.857,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_6_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,7,7207,True,False,450,True,153,True,153,False,,False,0.5,0.5,0.5,0.008394472301006317,0.008394472301006317,False,"[0.29052734375, 0.1553955078125, 0.07867431640625]","[0.44384765625, 0.126708984375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.379,200.8,15,6.025266666666667,79.054,169.434,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_7_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,8,7208,True,False,450,True,62,True,62,False,,False,0.5,0.5,0.5,-0.3536182641983032,-0.3536182641983032,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.443359375, 0.126220703125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.381,200.8,15,6.0254,82.357,172.737,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_8_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,left,9,7209,True,False,450,True,62,True,62,False,,False,0.5,0.5,0.5,0.030255243182182312,0.030255243182182312,False,"[0.291259765625, 0.1533203125, 0.07867431640625]","[0.443359375, 0.126220703125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.432,201.0,15,6.0288,76.876,167.308,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_9_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,0,7200,True,False,450,True,57,True,57,False,,False,0.5,0.5,0.5,0.3702987730503082,-0.3702987730503082,False,"[0.292236328125, 0.1524658203125, 0.07867431640625]","[0.442626953125, 0.1265869140625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,0.6666666865348816,90.302,200.7,15,6.020133333333334,80.565,170.868,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_0_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,1,7201,True,True,138,True,67,True,67,True,84,True,1.0,1.0,1.0,-0.40534497797489166,0.40534497797489166,False,"[0.290771484375, 0.1556396484375, 0.07867431640625]","[0.442626953125, 0.1259765625, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,29.901,216.7,5,5.9802,25.444,55.345,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_1_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,2,7202,True,True,290,True,64,True,64,True,194,True,1.0,1.0,1.0,-0.4183000475168228,0.4183000475168228,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1260986328125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,60.001,206.9,10,6.0001,51.396,111.397,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_2_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,3,7203,True,True,251,True,87,True,87,True,183,True,1.0,1.0,1.0,-0.43794310092926025,0.43794310092926025,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.4423828125, 0.1260986328125, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,48.272,192.3,8,6.034,44.895,93.167,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_3_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,4,7204,True,True,341,True,78,True,78,True,285,True,1.0,1.0,1.0,-0.3776019513607025,0.3776019513607025,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.44384765625, 0.126708984375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,66.307,194.4,11,6.027909090909091,59.76,126.067,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_4_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,5,7205,True,True,124,True,71,True,71,True,89,True,1.0,1.0,1.0,-0.33477893471717834,0.33477893471717834,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.443359375, 0.126708984375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,24.151,194.8,4,6.03775,22.15,46.301,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_5_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,6,7206,True,True,341,True,159,True,159,True,278,True,1.0,1.0,1.0,-0.3194452226161957,0.3194452226161957,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.443359375, 0.126708984375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,66.356,194.6,11,6.032363636363636,58.64,124.996,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_6_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,7,7207,True,True,127,True,70,True,70,True,88,True,1.0,1.0,1.0,-0.40282660722732544,0.40282660722732544,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,24.19,190.5,4,6.0475,22.143,46.332,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_7_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,8,7208,True,True,222,True,73,True,73,True,185,True,1.0,1.0,1.0,-0.43483278155326843,0.43483278155326843,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.442626953125, 0.1263427734375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,42.28,190.5,7,6.04,39.143,81.424,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_8_env0.json
cosmos_contrastive_static32,cosmos3_edge_droid_wam,WAM,contrastive_goal,post_interim_direct_stress,static,32,right,9,7209,True,True,121,True,60,True,60,True,80,True,1.0,1.0,1.0,-0.4216778427362442,0.4216778427362442,False,"[0.29052734375, 0.155517578125, 0.07867431640625]","[0.44287109375, 0.126708984375, 0.07733154296875]",rigid_object_root_pose_in_robot_frame,5da70e5190e75ede26d49b82bd15bde7731a94364c2aac9f66afcba565d6b1a8,fc559f0cfc5ca12d10657a1ad1680cef2b5702e443a114f6818291d9d72c7000,1.0,24.055,198.8,4,6.01375,22.028,46.083,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_cosmos_contrastive/RubiksCubeRightOfBowlMatchedTask/log_9_env0.json
